SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.000169,0.640274,3.403103,2.178918370222
0.000321,0.640274,3.394387,2.173337742038
0.000502,0.640274,3.403103,2.178918370222
0.000669,0.638567,3.38567,2.1619771348900003
0.000419,0.63686,3.403103,2.16730017658
0.000266,0.641981,3.394387,2.179131960647
9.932471e-05,0.638567,3.403103,2.1731092734010002
0.000155,0.638567,3.403103,2.1731092734010002
0.000183,0.635153,3.394387,2.1559550862109997
0.000127,0.638567,3.394387,2.167543523429
0.000224,0.641981,3.403103,2.1847274670430004
0.00046,0.638567,3.394387,2.167543523429
0.000363,0.63686,3.38567,2.1561977962
0.000363,0.641981,3.394387,2.179131960647
0.00028,0.641981,3.394387,2.179131960647
0.000419,0.638567,3.394387,2.167543523429
0.000405,0.638567,3.394387,2.167543523429
0.000169,0.640274,3.38567,2.1677564735800003
0.000391,0.638567,3.403103,2.1731092734010002
0.000127,0.640274,3.403103,2.178918370222
0.000613,0.640274,3.403103,2.178918370222
0.00053,0.638567,3.394387,2.167543523429
0.000377,0.638567,3.394387,2.167543523429
0.00021,0.640274,3.403103,2.178918370222
0.000474,0.640274,3.411819,2.184498998406
0.000127,0.635153,3.394387,2.1559550862109997
0.000544,0.638567,3.403103,2.1731092734010002
0.00028,0.63686,3.394387,2.16174930482
0.000363,0.641981,3.403103,2.1847274670430004
0.000807,0.638567,3.403103,2.1731092734010002
0.000502,0.63686,3.38567,2.1561977962
0.000141,0.635153,3.394387,2.1559550862109997
0.000682,0.640274,3.403103,2.178918370222
-0.000137,0.638567,3.403103,2.1731092734010002
0.000419,0.638567,3.394387,2.167543523429
0.000641,0.635153,3.394387,2.1559550862109997
0.000224,0.640274,3.403103,2.178918370222
0.000696,0.635153,3.394387,2.1559550862109997
0.000544,0.640274,3.394387,2.173337742038
0.000544,0.63686,3.403103,2.16730017658
7.155986e-05,0.638567,3.394387,2.167543523429
0.000294,0.640274,3.394387,2.173337742038
0.000308,0.63686,3.403103,2.16730017658
0.000197,0.640274,3.394387,2.173337742038
0.000655,0.638567,3.394387,2.167543523429
0.000405,0.638567,3.403103,2.1731092734010002
0.000335,0.638567,3.403103,2.1731092734010002
0.000321,0.63686,3.394387,2.16174930482
0.000141,0.640274,3.394387,2.173337742038
0.000391,0.640274,3.38567,2.1677564735800003
0.000155,0.63686,3.394387,2.16174930482
0.000419,0.640274,3.403103,2.178918370222
0.00046,0.638567,3.403103,2.1731092734010002
0.000183,0.638567,3.394387,2.167543523429
0.000308,0.640274,3.394387,2.173337742038
0.000169,0.638567,3.394387,2.167543523429
0.000349,0.640274,3.403103,2.178918370222
0.000335,0.640274,3.394387,2.173337742038
0.000294,0.638567,3.394387,2.167543523429
0.000224,0.638567,3.394387,2.167543523429
0.000183,0.63686,3.38567,2.1561977962
0.000183,0.640274,3.394387,2.173337742038
0.000571,0.640274,3.38567,2.1677564735800003
0.000377,0.640274,3.403103,2.178918370222
0.000474,0.63686,3.403103,2.16730017658
0.000183,0.640274,3.403103,2.178918370222
0.00028,0.640274,3.403103,2.178918370222
0.000349,0.640274,3.403103,2.178918370222
0.000363,0.641981,3.394387,2.179131960647
0.000433,0.640274,3.403103,2.178918370222
0.000793,0.640274,3.394387,2.173337742038
0.000433,0.638567,3.403103,2.1731092734010002
0.000613,0.638567,3.38567,2.1619771348900003
0.000419,0.640274,3.38567,2.1677564735800003
0.000197,0.638567,3.403103,2.1731092734010002
0.000321,0.640274,3.394387,2.173337742038
0.000321,0.63686,3.394387,2.16174930482
0.000488,0.63686,3.394387,2.16174930482
0.000571,0.640274,3.403103,2.178918370222
0.000488,0.638567,3.394387,2.167543523429
0.000127,0.638567,3.403103,2.1731092734010002
0.000321,0.638567,3.394387,2.167543523429
0.000127,0.638567,3.394387,2.167543523429
0.000488,0.635153,3.394387,2.1559550862109997
0.000391,0.638567,3.403103,2.1731092734010002
0.000169,0.641981,3.403103,2.1847274670430004
0.000488,0.63686,3.38567,2.1561977962
0.00078,0.63686,3.394387,2.16174930482
0.000446,0.640274,3.394387,2.173337742038
0.000363,0.640274,3.38567,2.1677564735800003
0.000127,0.63686,3.394387,2.16174930482
0.00046,0.63686,3.394387,2.16174930482
4.379501e-05,0.638567,3.394387,2.167543523429
0.000252,0.638567,3.38567,2.1619771348900003
0.000266,0.640274,3.38567,2.1677564735800003
2.991258e-05,0.640274,3.394387,2.173337742038
0.000363,0.640274,3.394387,2.173337742038
0.000571,0.638567,3.394387,2.167543523429
0.000502,0.640274,3.394387,2.173337742038
0.000197,0.638567,3.394387,2.167543523429
8.544228e-05,0.63686,3.38567,2.1561977962
0.000335,0.63686,3.394387,2.16174930482
0.000516,0.638567,3.394387,2.167543523429
0.000599,0.638567,3.38567,2.1619771348900003
0.000377,0.638567,3.394387,2.167543523429
0.000571,0.640274,3.394387,2.173337742038
0.000266,0.638567,3.38567,2.1619771348900003
7.155986e-05,0.638567,3.38567,2.1619771348900003
0.00028,0.640274,3.403103,2.178918370222
0.000419,0.638567,3.38567,2.1619771348900003
0.000308,0.63686,3.394387,2.16174930482
0.000641,0.638567,3.394387,2.167543523429
0.000335,0.63686,3.394387,2.16174930482
0.000252,0.638567,3.394387,2.167543523429
0.000321,0.640274,3.394387,2.173337742038
0.000474,0.63686,3.394387,2.16174930482
0.000516,0.63686,3.394387,2.16174930482
0.000377,0.638567,3.403103,2.1731092734010002
0.000252,0.63686,3.394387,2.16174930482
0.000349,0.641981,3.403103,2.1847274670430004
0.000363,0.63686,3.394387,2.16174930482
0.00021,0.640274,3.394387,2.173337742038
0.00028,0.640274,3.394387,2.173337742038
0.000377,0.640274,3.38567,2.1677564735800003
0.000294,0.638567,3.394387,2.167543523429
0.000474,0.638567,3.394387,2.167543523429
0.000252,0.640274,3.38567,2.1677564735800003
0.000169,0.638567,3.394387,2.167543523429
0.000585,0.63686,3.394387,2.16174930482
0.000238,0.63686,3.394387,2.16174930482
0.000183,0.638567,3.403103,2.1731092734010002
-9.502925e-05,0.635153,3.403103,2.161491079759
0.000266,0.640274,3.394387,2.173337742038
0.000377,0.638567,3.394387,2.167543523429
0.000391,0.635153,3.38567,2.15041845751
0.000544,0.640274,3.394387,2.173337742038
0.000474,0.640274,3.38567,2.1677564735800003
0.00021,0.63686,3.38567,2.1561977962
0.000752,0.640274,3.394387,2.173337742038
7.155986e-05,0.640274,3.38567,2.1677564735800003
0.00028,0.638567,3.394387,2.167543523429
0.000321,0.638567,3.394387,2.167543523429
0.000793,0.638567,3.38567,2.1619771348900003
0.00053,0.63686,3.38567,2.1561977962
0.000419,0.640274,3.38567,2.1677564735800003
0.00028,0.641981,3.394387,2.179131960647
5.767743e-05,0.640274,3.394387,2.173337742038
0.000113,0.638567,3.394387,2.167543523429
0.000197,0.638567,3.403103,2.1731092734010002
0.000405,0.638567,3.394387,2.167543523429
0.000627,0.640274,3.394387,2.173337742038
0.000335,0.640274,3.403103,2.178918370222
0.000405,0.638567,3.38567,2.1619771348900003
0.000266,0.638567,3.38567,2.1619771348900003
0.000349,0.638567,3.394387,2.167543523429
0.000127,0.638567,3.394387,2.167543523429
4.379501e-05,0.638567,3.394387,2.167543523429
0.00028,0.638567,3.38567,2.1619771348900003
0.000377,0.638567,3.394387,2.167543523429
0.000516,0.635153,3.394387,2.1559550862109997
0.000516,0.640274,3.394387,2.173337742038
0.000238,0.63686,3.38567,2.1561977962
0.000502,0.638567,3.403103,2.1731092734010002
0.00028,0.640274,3.394387,2.173337742038
0.000294,0.635153,3.394387,2.1559550862109997
0.000571,0.640274,3.38567,2.1677564735800003
0.000488,0.640274,3.394387,2.173337742038
0.000682,0.63686,3.38567,2.1561977962
0.000155,0.63686,3.38567,2.1561977962
0.000613,0.638567,3.38567,2.1619771348900003
0.000183,0.638567,3.394387,2.167543523429
0.000127,0.638567,3.376954,2.156411384918
0.000308,0.63686,3.394387,2.16174930482
0.00021,0.638567,3.38567,2.1619771348900003
0.000308,0.63686,3.38567,2.1561977962
0.000544,0.638567,3.38567,2.1619771348900003
0.000335,0.638567,3.38567,2.1619771348900003
0.000516,0.638567,3.38567,2.1619771348900003
0.000252,0.638567,3.394387,2.167543523429
0.000252,0.63686,3.394387,2.16174930482
8.544228e-05,0.63686,3.394387,2.16174930482
0.000197,0.63686,3.394387,2.16174930482
0.000863,0.638567,3.394387,2.167543523429
0.000544,0.63686,3.394387,2.16174930482
0.000141,0.638567,3.394387,2.167543523429
0.000155,0.638567,3.38567,2.1619771348900003
2.991258e-05,0.635153,3.376954,2.144882463962
0.000391,0.63686,3.394387,2.16174930482
0.000349,0.640274,3.394387,2.173337742038
0.000419,0.638567,3.394387,2.167543523429
0.000488,0.63686,3.394387,2.16174930482
0.000363,0.638567,3.394387,2.167543523429
0.00021,0.635153,3.394387,2.1559550862109997
0.000377,0.640274,3.394387,2.173337742038
0.000321,0.638567,3.394387,2.167543523429
0.000419,0.63686,3.38567,2.1561977962
0.000238,0.638567,3.403103,2.1731092734010002
0.000446,0.638567,3.394387,2.167543523429
0.000321,0.638567,3.394387,2.167543523429
0.00053,0.63686,3.394387,2.16174930482
0.000266,0.63686,3.38567,2.1561977962
0.000252,0.638567,3.376954,2.156411384918
0.000197,0.640274,3.394387,2.173337742038
0.000252,0.640274,3.38567,2.1677564735800003
0.000141,0.641981,3.394387,2.179131960647
0.000113,0.63686,3.394387,2.16174930482
0.000308,0.63686,3.394387,2.16174930482
0.000391,0.638567,3.394387,2.167543523429
0.000738,0.640274,3.394387,2.173337742038
0.000585,0.640274,3.394387,2.173337742038
0.000474,0.63686,3.394387,2.16174930482
0.000446,0.63686,3.394387,2.16174930482
0.000363,0.638567,3.403103,2.1731092734010002
0.000419,0.638567,3.38567,2.1619771348900003
0.000294,0.638567,3.38567,2.1619771348900003
0.000363,0.640274,3.38567,2.1677564735800003
0.000405,0.640274,3.394387,2.173337742038
0.00021,0.638567,3.394387,2.167543523429
0.000294,0.638567,3.394387,2.167543523429
0.000308,0.63686,3.38567,2.1561977962
0.000433,0.641981,3.376954,2.167940305874
0.000516,0.638567,3.394387,2.167543523429
0.000294,0.638567,3.38567,2.1619771348900003
9.932471e-05,0.641981,3.394387,2.179131960647
0.000405,0.63686,3.394387,2.16174930482
0.000474,0.63686,3.394387,2.16174930482
0.000419,0.641981,3.38567,2.1735358122700004
0.000419,0.638567,3.394387,2.167543523429
4.379501e-05,0.638567,3.38567,2.1619771348900003
0.000238,0.641981,3.394387,2.179131960647
0.000238,0.640274,3.394387,2.173337742038
0.000363,0.638567,3.394387,2.167543523429
0.000571,0.638567,3.394387,2.167543523429
0.000405,0.63686,3.394387,2.16174930482
0.00021,0.63686,3.394387,2.16174930482
0.00053,0.641981,3.394387,2.179131960647
0.000321,0.635153,3.394387,2.1559550862109997
0.000377,0.640274,3.394387,2.173337742038
0.000433,0.638567,3.394387,2.167543523429
0.000599,0.638567,3.403103,2.1731092734010002
8.544228e-05,0.63686,3.394387,2.16174930482
0.000183,0.63686,3.394387,2.16174930482
0.000557,0.638567,3.394387,2.167543523429
0.000155,0.640274,3.394387,2.173337742038
0.000516,0.640274,3.394387,2.173337742038
0.000391,0.638567,3.394387,2.167543523429
0.000433,0.638567,3.394387,2.167543523429
0.000321,0.638567,3.394387,2.167543523429
0.000544,0.638567,3.394387,2.167543523429
0.000363,0.640274,3.394387,2.173337742038
0.000363,0.640274,3.394387,2.173337742038
0.000266,0.640274,3.38567,2.1677564735800003
0.000321,0.63686,3.38567,2.1561977962
0.000321,0.638567,3.394387,2.167543523429
0.00021,0.638567,3.394387,2.167543523429
0.000446,0.638567,3.394387,2.167543523429
0.000502,0.638567,3.38567,2.1619771348900003
9.932471e-05,0.63686,3.403103,2.16730017658
0.00021,0.63686,3.38567,2.1561977962
0.000321,0.641981,3.403103,2.1847274670430004
0.000335,0.638567,3.394387,2.167543523429
0.000474,0.63686,3.394387,2.16174930482
0.000544,0.640274,3.394387,2.173337742038
0.00028,0.640274,3.38567,2.1677564735800003
0.000516,0.638567,3.394387,2.167543523429
0.000238,0.643688,3.394387,2.184926179256
0.000363,0.640274,3.403103,2.178918370222
0.000183,0.638567,3.38567,2.1619771348900003
0.000266,0.640274,3.394387,2.173337742038
0.000294,0.63686,3.394387,2.16174930482
0.000613,0.640274,3.394387,2.173337742038
0.000474,0.63686,3.394387,2.16174930482
0.000571,0.638567,3.394387,2.167543523429
0.000224,0.638567,3.403103,2.1731092734010002
0.00028,0.63686,3.403103,2.16730017658
0.000169,0.641981,3.394387,2.179131960647
9.932471e-05,0.63686,3.403103,2.16730017658
7.155986e-05,0.640274,3.394387,2.173337742038
0.000377,0.63686,3.394387,2.16174930482
0.000252,0.638567,3.403103,2.1731092734010002
5.767743e-05,0.63686,3.38567,2.1561977962
0.000169,0.63686,3.38567,2.1561977962
0.000502,0.638567,3.394387,2.167543523429
0.00046,0.638567,3.403103,2.1731092734010002
0.000516,0.638567,3.394387,2.167543523429
0.000613,0.638567,3.403103,2.1731092734010002
0.000238,0.638567,3.394387,2.167543523429
0.000571,0.638567,3.394387,2.167543523429
0.00053,0.640274,3.403103,2.178918370222
0.000585,0.638567,3.394387,2.167543523429
0.000335,0.638567,3.403103,2.1731092734010002
0.000141,0.638567,3.394387,2.167543523429
0.000363,0.63686,3.394387,2.16174930482
7.155986e-05,0.640274,3.394387,2.173337742038
0.000127,0.638567,3.394387,2.167543523429
0.000335,0.638567,3.394387,2.167543523429
0.000321,0.638567,3.394387,2.167543523429
0.000308,0.641981,3.394387,2.179131960647
0.000308,0.638567,3.394387,2.167543523429
0.000197,0.638567,3.394387,2.167543523429
0.000141,0.640274,3.394387,2.173337742038
0.000405,0.640274,3.403103,2.178918370222
0.000321,0.638567,3.394387,2.167543523429
0.000544,0.638567,3.403103,2.1731092734010002
0.000446,0.63686,3.394387,2.16174930482
0.000155,0.63686,3.394387,2.16174930482
1.603016e-05,0.63686,3.38567,2.1561977962
0.000141,0.640274,3.394387,2.173337742038
7.155986e-05,0.635153,3.394387,2.1559550862109997
0.000419,0.640274,3.403103,2.178918370222
0.000446,0.638567,3.394387,2.167543523429
0.00053,0.640274,3.394387,2.173337742038
0.000349,0.640274,3.403103,2.178918370222
4.379501e-05,0.638567,3.394387,2.167543523429
0.000349,0.638567,3.394387,2.167543523429
0.000197,0.63686,3.403103,2.16730017658
0.000419,0.640274,3.403103,2.178918370222
0.000252,0.63686,3.403103,2.16730017658
0.000294,0.640274,3.394387,2.173337742038
0.000252,0.638567,3.394387,2.167543523429
0.000433,0.640274,3.403103,2.178918370222
0.000488,0.63686,3.394387,2.16174930482
0.000363,0.638567,3.38567,2.1619771348900003
0.000197,0.638567,3.394387,2.167543523429
0.000238,0.63686,3.403103,2.16730017658
0.000294,0.640274,3.394387,2.173337742038
0.000488,0.640274,3.394387,2.173337742038
0.000391,0.638567,3.403103,2.1731092734010002
0.000488,0.63686,3.403103,2.16730017658
0.000433,0.638567,3.394387,2.167543523429
0.000335,0.640274,3.38567,2.1677564735800003
0.000363,0.638567,3.394387,2.167543523429
0.000169,0.640274,3.394387,2.173337742038
0.000266,0.640274,3.394387,2.173337742038
0.000294,0.635153,3.403103,2.161491079759
0.000321,0.63686,3.394387,2.16174930482
0.000405,0.638567,3.394387,2.167543523429
0.000321,0.640274,3.394387,2.173337742038
0.000321,0.638567,3.403103,2.1731092734010002
0.00046,0.63686,3.38567,2.1561977962
0.000335,0.635153,3.394387,2.1559550862109997
0.00021,0.640274,3.403103,2.178918370222
0.000197,0.640274,3.394387,2.173337742038
0.000433,0.63686,3.394387,2.16174930482
0.000252,0.638567,3.394387,2.167543523429
0.000335,0.640274,3.394387,2.173337742038
0.000516,0.638567,3.403103,2.1731092734010002
0.000544,0.640274,3.403103,2.178918370222
0.000127,0.640274,3.394387,2.173337742038
0.000321,0.63686,3.394387,2.16174930482
0.000113,0.638567,3.403103,2.1731092734010002
0.000183,0.638567,3.403103,2.1731092734010002
0.000793,0.641981,3.394387,2.179131960647
0.00053,0.638567,3.394387,2.167543523429
0.000224,0.640274,3.38567,2.1677564735800003
0.000405,0.63686,3.403103,2.16730017658
2.991258e-05,0.638567,3.394387,2.167543523429
0.000113,0.633446,3.403103,2.155681982938
0.000169,0.640274,3.38567,2.1677564735800003
0.000516,0.638567,3.394387,2.167543523429
0.000599,0.638567,3.411819,2.178675023373
0.000474,0.638567,3.403103,2.1731092734010002
0.000682,0.640274,3.403103,2.178918370222
0.000266,0.638567,3.394387,2.167543523429
0.000391,0.640274,3.394387,2.173337742038
0.000335,0.640274,3.394387,2.173337742038
0.000377,0.640274,3.394387,2.173337742038
0.000183,0.640274,3.403103,2.178918370222
0.000405,0.63686,3.403103,2.16730017658
0.000988,0.63686,3.394387,2.16174930482
4.379501e-05,0.63686,3.403103,2.16730017658
0.000155,0.640274,3.394387,2.173337742038
0.000349,0.638567,3.394387,2.167543523429
0.000335,0.640274,3.403103,2.178918370222
0.000516,0.638567,3.394387,2.167543523429
0.000224,0.63686,3.394387,2.16174930482
0.000377,0.63686,3.411819,2.17285104834
0.000488,0.641981,3.38567,2.1735358122700004
0.000516,0.640274,3.403103,2.178918370222
0.000391,0.638567,3.403103,2.1731092734010002
0.000224,0.640274,3.411819,2.184498998406
0.00028,0.640274,3.394387,2.173337742038
0.000266,0.638567,3.394387,2.167543523429
0.000169,0.635153,3.38567,2.15041845751
0.000224,0.638567,3.403103,2.1731092734010002
0.000655,0.640274,3.403103,2.178918370222
0.000377,0.63686,3.411819,2.17285104834
0.00053,0.63686,3.403103,2.16730017658
0.000197,0.643688,3.394387,2.184926179256
0.000349,0.638567,3.403103,2.1731092734010002
0.000113,0.640274,3.403103,2.178918370222
-5.338197e-05,0.63686,3.394387,2.16174930482
0.000183,0.638567,3.394387,2.167543523429
0.000419,0.638567,3.403103,2.1731092734010002
0.000335,0.638567,3.403103,2.1731092734010002
0.000349,0.63686,3.403103,2.16730017658
0.000252,0.641981,3.403103,2.1847274670430004
0.000266,0.63686,3.403103,2.16730017658
0.000266,0.638567,3.394387,2.167543523429
0.000141,0.63686,3.403103,2.16730017658
0.000488,0.640274,3.403103,2.178918370222
0.000335,0.63686,3.394387,2.16174930482
0.000502,0.638567,3.403103,2.1731092734010002
0.000655,0.640274,3.403103,2.178918370222
0.000724,0.63686,3.394387,2.16174930482
0.000252,0.635153,3.403103,2.161491079759
0.000127,0.640274,3.394387,2.173337742038
0.000155,0.640274,3.403103,2.178918370222
0.000557,0.640274,3.403103,2.178918370222
0.000238,0.641981,3.411819,2.190322973439
0.000696,0.63686,3.403103,2.16730017658
0.000669,0.638567,3.403103,2.1731092734010002
0.000391,0.635153,3.403103,2.161491079759
0.000294,0.640274,3.403103,2.178918370222
0.000252,0.640274,3.403103,2.178918370222
0.000474,0.63686,3.411819,2.17285104834
-3.949954e-05,0.63686,3.411819,2.17285104834
0.00021,0.640274,3.403103,2.178918370222
9.932471e-05,0.640274,3.403103,2.178918370222
0.000405,0.640274,3.411819,2.184498998406
0.000613,0.63686,3.403103,2.16730017658
0.000474,0.63686,3.394387,2.16174930482
0.000391,0.638567,3.394387,2.167543523429
0.000405,0.638567,3.403103,2.1731092734010002
-1.173469e-05,0.640274,3.403103,2.178918370222
0.000446,0.638567,3.394387,2.167543523429
0.000419,0.641981,3.394387,2.179131960647
0.000308,0.635153,3.394387,2.1559550862109997
0.000863,0.638567,3.394387,2.167543523429
2.991258e-05,0.63686,3.403103,2.16730017658
0.000502,0.640274,3.411819,2.184498998406
0.000516,0.63686,3.394387,2.16174930482
0.000127,0.638567,3.403103,2.1731092734010002
0.000433,0.638567,3.403103,2.1731092734010002
0.000238,0.640274,3.403103,2.178918370222
0.000585,0.640274,3.403103,2.178918370222
0.00021,0.641981,3.411819,2.190322973439
0.000696,0.638567,3.394387,2.167543523429
0.000599,0.640274,3.403103,2.178918370222
-0.000164,0.640274,3.403103,2.178918370222
0.000252,0.63686,3.403103,2.16730017658
0.000294,0.638567,3.403103,2.1731092734010002
0.000446,0.640274,3.403103,2.178918370222
0.000446,0.640274,3.394387,2.173337742038
0.000363,0.638567,3.403103,2.1731092734010002
0.000544,0.638567,3.403103,2.1731092734010002
0.000113,0.638567,3.403103,2.1731092734010002
0.000349,0.638567,3.403103,2.1731092734010002
0.000363,0.635153,3.403103,2.161491079759
0.000585,0.638567,3.403103,2.1731092734010002
0.000474,0.63686,3.403103,2.16730017658
0.000488,0.641981,3.403103,2.1847274670430004
0.000502,0.638567,3.403103,2.1731092734010002
0.000391,0.635153,3.403103,2.161491079759
0.000127,0.63686,3.403103,2.16730017658
0.000321,0.640274,3.403103,2.178918370222
0.000155,0.640274,3.411819,2.184498998406
0.00028,0.635153,3.403103,2.161491079759
-1.173469e-05,0.638567,3.411819,2.178675023373
0.00053,0.63686,3.411819,2.17285104834
0.000627,0.641981,3.403103,2.1847274670430004
0.000585,0.638567,3.403103,2.1731092734010002
0.000613,0.638567,3.38567,2.1619771348900003
0.00046,0.635153,3.403103,2.161491079759
0.000113,0.640274,3.411819,2.184498998406
9.932471e-05,0.640274,3.403103,2.178918370222
0.000391,0.63686,3.403103,2.16730017658
0.000488,0.638567,3.403103,2.1731092734010002
0.000627,0.638567,3.403103,2.1731092734010002
0.000474,0.641981,3.403103,2.1847274670430004
0.000557,0.640274,3.403103,2.178918370222
0.00021,0.638567,3.403103,2.1731092734010002
0.000141,0.641981,3.411819,2.190322973439
0.000183,0.640274,3.403103,2.178918370222
0.000321,0.638567,3.403103,2.1731092734010002
0.000294,0.640274,3.403103,2.178918370222
0.000294,0.63686,3.403103,2.16730017658
0.000571,0.63686,3.411819,2.17285104834
0.000446,0.63686,3.403103,2.16730017658
0.000155,0.640274,3.403103,2.178918370222
0.000321,0.641981,3.411819,2.190322973439
0.000613,0.635153,3.411819,2.167027073307
0.000557,0.63686,3.403103,2.16730017658
0.00028,0.641981,3.403103,2.1847274670430004
0.000363,0.63686,3.403103,2.16730017658
0.000419,0.641981,3.403103,2.1847274670430004
0.000627,0.640274,3.394387,2.173337742038
0.000335,0.63686,3.403103,2.16730017658
0.00046,0.640274,3.403103,2.178918370222
0.000571,0.640274,3.394387,2.173337742038
0.00028,0.638567,3.411819,2.178675023373
0.00021,0.63686,3.394387,2.16174930482
0.000405,0.638567,3.403103,2.1731092734010002
0.000266,0.63686,3.403103,2.16730017658
0.000446,0.63686,3.403103,2.16730017658
0.000363,0.63686,3.403103,2.16730017658
0.000197,0.63686,3.411819,2.17285104834
0.000405,0.63686,3.403103,2.16730017658
0.000516,0.63686,3.403103,2.16730017658
0.000391,0.635153,3.403103,2.161491079759
0.000557,0.640274,3.403103,2.178918370222
0.000446,0.638567,3.403103,2.1731092734010002
0.000627,0.638567,3.403103,2.1731092734010002
0.00053,0.638567,3.411819,2.178675023373
0.000571,0.635153,3.403103,2.161491079759
0.000294,0.640274,3.403103,2.178918370222
0.000224,0.641981,3.403103,2.1847274670430004
2.147732e-06,0.638567,3.403103,2.1731092734010002
0.00046,0.63686,3.403103,2.16730017658
0.000655,0.638567,3.403103,2.1731092734010002
0.000544,0.638567,3.411819,2.178675023373
0.000599,0.638567,3.411819,2.178675023373
0.00046,0.635153,3.403103,2.161491079759
0.00028,0.638567,3.403103,2.1731092734010002
0.000419,0.641981,3.403103,2.1847274670430004
0.000169,0.63686,3.394387,2.16174930482
0.000807,0.638567,3.394387,2.167543523429
0.000419,0.638567,3.403103,2.1731092734010002
0.000655,0.638567,3.403103,2.1731092734010002
0.00028,0.638567,3.403103,2.1731092734010002
0.000266,0.635153,3.403103,2.161491079759
0.000502,0.63686,3.411819,2.17285104834
0.000197,0.635153,3.403103,2.161491079759
0.000474,0.63686,3.403103,2.16730017658
0.000446,0.63686,3.411819,2.17285104834
0.000793,0.638567,3.394387,2.167543523429
0.000308,0.638567,3.411819,2.178675023373
0.000197,0.635153,3.394387,2.1559550862109997
0.000349,0.640274,3.403103,2.178918370222
0.000127,0.638567,3.411819,2.178675023373
0.000488,0.640274,3.403103,2.178918370222
0.000252,0.640274,3.403103,2.178918370222
0.00028,0.640274,3.403103,2.178918370222
0.000349,0.63686,3.411819,2.17285104834
0.000294,0.640274,3.411819,2.184498998406
0.000641,0.638567,3.403103,2.1731092734010002
0.000419,0.63686,3.394387,2.16174930482
0.000335,0.638567,3.403103,2.1731092734010002
0.000169,0.640274,3.403103,2.178918370222
0.000474,0.63686,3.403103,2.16730017658
0.000682,0.640274,3.403103,2.178918370222
0.000807,0.640274,3.403103,2.178918370222
0.000474,0.638567,3.411819,2.178675023373
0.000349,0.640274,3.403103,2.178918370222
0.000557,0.640274,3.403103,2.178918370222
0.00053,0.63686,3.403103,2.16730017658
0.000335,0.638567,3.420536,2.1842414119119997
2.991258e-05,0.635153,3.411819,2.167027073307
0.000433,0.63686,3.403103,2.16730017658
0.000308,0.638567,3.403103,2.1731092734010002
0.000544,0.638567,3.411819,2.178675023373
0.000391,0.640274,3.411819,2.184498998406
0.000544,0.638567,3.411819,2.178675023373
0.000155,0.63686,3.411819,2.17285104834
0.000405,0.63686,3.394387,2.16174930482
0.00028,0.638567,3.394387,2.167543523429
